""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"C7"	-0.0386007782053571	0.655636355433333	-0.322361530510125	0.748278960251498	0.945524041824068	-5.82119928279615
"GC"	0.0190745833928579	5.83427440275	0.307273835217926	0.759679539417287	0.949946055341999	-5.82564194124296
"GAPDH"	-0.0711613321160712	-3.79792190153333	-0.305585424748977	0.760958726345915	0.949946055341999	-5.82612590182291
"CTTNBP2"	0.0752308876651786	-3.96387357473333	0.303786769638983	0.762322174610407	0.949946055341999	-5.8266385387415
"TLN1"	0.0612608845803574	-3.37333203261667	0.297199313381994	0.767322140527915	0.949946055341999	-5.82849028231541
"CA1"	-0.0517688445089283	-2.68267536183333	-0.295507225933673	0.768608070419118	0.949946055341999	-5.82895939825537
"KVD33_4"	0.0616726564598215	-1.02698494248333	0.29282001472662	0.770651601188046	0.949946055341999	-5.82969891550942
"GP5"	0.0477973037812502	-3.6511112444	0.288630323283001	0.773840968054486	0.949999887611605	-5.83083847653168
"MYH9"	0.0534935929330357	-2.19636436773333	0.267332756570818	0.79011302471007	0.953598951697647	-5.83637801368583
"IGHG1"	-0.0292629596294642	6.33856326173333	-0.26239699403988	0.793897829856818	0.953598951697647	-5.83760139394633
"CFHR1"	-0.0570492550982143	-2.8546767011	-0.260731537582326	0.795176050889562	0.953598951697647	-5.83800906312287
"MYH7"	-0.0497929064508924	-3.92319076291667	-0.259607597251605	0.796038982492235	0.953598951697647	-5.83828271693582
"HV348"	0.0303630184285715	-1.9059930331	0.259607514684077	0.796039045894799	0.953598951697647	-5.8382827369958
"KVD33"	0.0383785505669645	-2.72125358873333	0.249403079145618	0.803885312216933	0.953598951697647	-5.84071331565473
"IGF2R"	-0.0482887114374996	-4.26084875443333	-0.24147244036951	0.809997298848208	0.953598951697647	-5.84253514708649
"KV320.1"	-0.047057881008928	-4.32681867771667	-0.240037467213209	0.81110448601514	0.953598951697647	-5.8428585137122
"LV319"	0.0293675614017856	0.97447678345	0.236427208162573	0.813891774139178	0.953598951697647	-5.84366356674693
"C8A"	-0.0222895744776786	1.94706464276667	-0.233596233820963	0.816079110579562	0.953598951697647	-5.84428632937947
"FGA"	-0.0172471391562495	9.16635158678333	-0.231327851903925	0.817832824302704	0.953598951697647	-5.84477992857758
"FBLN1.1"	-0.0299059602276786	-2.80813762338333	-0.23046986837229	0.81849638593846	0.953598951697647	-5.84496537246074
"FERMT3"	-0.0375185080624995	-4.57464055696667	-0.228613344102411	0.819932671202484	0.953598951697647	-5.84536428583566
"SERPINA1"	0.0141865250491072	7.84038633955	0.224781016920732	0.822899473624629	0.953598951697647	-5.8461775566015
"TTN"	-0.0314067571160714	-1.99273694103333	-0.2231836559286	0.824136842361212	0.953598951697647	-5.84651248555898
"KV311"	-0.0335178173437499	2.4829086275	-0.215213305271836	0.830317575067545	0.95708361706259	-5.84814804726615
"FBLN1"	0.0155291844642857	0.08763708525	0.202939192282255	0.839856669675469	0.961921745385806	-5.85055063803219
"ACAA2"	-0.0279873612633931	-3.64959010381667	-0.201617606850083	0.840885234376995	0.961921745385806	-5.85080093260483
"TFRC"	-0.023556327973214	-2.34847739888333	-0.194978372123864	0.84605660086497	0.96418525834423	-5.85203362620658
"INPP5E"	0.0242036894241072	-3.20268176278333	0.186876711984291	0.852376260313646	0.967735453438801	-5.85348200892331
"FGB"	-0.0130641373928566	8.94480864345	-0.180124080430556	0.857651065938508	0.970077235630822	-5.8546423138151
"C2"	-0.00883050721428574	2.19588992811667	-0.158501467247822	0.874584234337575	0.980113138110731	-5.85807076120342
"LYVE1"	-0.0241858821071429	-3.84725311726667	-0.158496775823718	0.874587914992335	0.980113138110731	-5.85807145760409
"TTR"	0.0234837491919641	-0.0287902408	0.15636575796616	0.876260090363898	0.980113138110731	-5.85838565912307
"FAM3C"	0.0177092229598217	-5.28264835801667	0.141355728867047	0.888053827317972	0.985210404091804	-5.86047838141138
"VASN"	-0.0159035305357145	-2.58090242691667	-0.139827027850979	0.889256436580663	0.985210404091804	-5.86067968424264
"ENO1"	-0.0185786965044642	0.42168709415	-0.138114326046331	0.89060410701014	0.985210404091804	-5.86090261861686
"PI16"	-0.0182175664062501	-4.44765550241667	-0.114316163530415	0.90936188968777	0.994011012167401	-5.86371615267958
"RYR2"	0.014848716924107	-2.27263004045	0.11426470400442	0.909402510341594	0.994011012167401	-5.86372166196981
"GP1BA"	-0.0134794854330355	-3.79189592768333	-0.110837957361063	0.912108025422848	0.994011012167401	-5.86408295170076
"ITIH1"	-0.00616160427678617	4.29261798526667	-0.105662574034216	0.916196108993044	0.994011012167401	-5.8646077612472
"FAM161B"	0.0103892677723217	-4.85461475536667	0.103226807824599	0.918120936562205	0.994011012167401	-5.86484608012399
"CETP"	-0.0117753587187496	-4.34195790181667	-0.0995762807999772	0.921006627990391	0.994011012167401	-5.86519285002466
"GPLD1"	0.0113960349955356	0.463098792116667	0.0965460904613158	0.923402763247811	0.994011012167401	-5.86547121424837
"F9"	0.0103716054598214	-1.41399539226667	0.0945148698069012	0.925009359412929	0.994011012167401	-5.86565299554443
"PF4"	0.0209613720044646	-2.45688283438333	0.0895162005381415	0.928964383315323	0.994011012167401	-5.86608388979575
"PTPRC"	-0.0133766047321428	-4.18158581158333	-0.0863456685928046	0.931473895507863	0.994011012167401	-5.866345066611
"LV325"	0.0120126560714284	2.10472672808333	0.0762955229216571	0.939433193498817	0.998617174103393	-5.86711073744435
"KV230"	0.0148985257767856	-0.21410718905	0.0722170004149986	0.942665029745746	0.998617174103393	-5.86739447297326
"IGHM.1"	0.0207172657053573	0.230171422733333	0.0661551465731334	0.947470236447212	0.998617174103393	-5.86778739597539
"AFG3L2"	-0.00817728158482099	-4.48603883166667	-0.062111708505292	0.950676553303334	0.998617174103393	-5.86803034980812
"KV320_2"	0.00712090751339292	0.917455791233333	0.0494464877111713	0.960724720405625	0.998617174103393	-5.86869223118218
"LCP1"	-0.0108934916875001	-2.95476024423333	-0.0493382133117214	0.960810651639065	0.998617174103393	-5.86869724174877
"LV321"	0.0134672866785713	-1.40559218078333	0.0403860897314767	0.967916960741332	0.998617174103393	-5.86907352132289
"TGFBI"	-0.00725529287499992	-2.33002446353333	-0.0378494988194058	0.969931038692194	0.998617174103393	-5.86916648924076
"LBP"	0.00403114387500013	-1.61645228435	0.0338605366726103	0.973098706056643	0.998617174103393	-5.8693004939395
"IGHG2"	0.00549179771874957	5.18926727953333	0.0289308019577425	0.977014043840569	0.998617174103393	-5.86944550654187
"CD14"	-0.00503287814285704	-1.05946742203333	-0.0288608900902396	0.977069574176282	0.998617174103393	-5.86944739932113
"MAP4"	-0.00344394776785721	-0.38418892075	-0.0279304702638341	0.977808608586951	0.998617174103393	-5.86947215330494
"APOC1"	-0.00304515286607157	1.40181355815	-0.0213487811603744	0.983036977832935	0.998617174103393	-5.86962409843503
"CFB"	-0.00107627221428526	4.91750772011667	-0.0154270389815756	0.987741742459955	0.998617174103393	-5.8697261217094
"GPX3"	0.00134753408482143	0.0183474006666667	0.0136594720617405	0.989146148863086	0.998617174103393	-5.8697502072236
"ARHGAP19"	-0.00164439116071445	-5.02699234108333	-0.0122135430933591	0.990295026188066	0.998617174103393	-5.86976773322204
"HBD"	-0.000963091410714398	-3.01767026196667	-0.00676564436707908	0.994623873603241	0.998617174103393	-5.86981617230893
"CLEC3B"	-0.000447970191964381	-0.9881693149	-0.00393421324639289	0.996873773571104	0.998617174103393	-5.86983036529637
"RBP4"	0.000177182580357085	1.72348992373333	0.00174021959399397	0.998617174103393	0.998617174103393	-5.86983619770319
