""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"pRPLC_468.3085_9.3"	0.0396407550817762	6.60108936041185	0.944502765209185	0.348686924645706	0.740959714872124	-5.73454832748022
"nRPLC_301.2173_10.3"	-0.0558535009073576	6.22264919045145	-0.935983676238396	0.353019943109821	0.742158562495758	-5.74222126011538
"nRPLC_225.186_9.8"	0.0575809263852237	5.93308431489811	0.932063485204079	0.355025528188567	0.742158562495758	-5.74572942254109
"nHILIC_181.0367_6.8"	0.0629876311171876	5.950091057468	0.916698877948578	0.362957017064824	0.742158562495758	-5.7593413545281
"nRPLC_377.2696_10.5"	0.0705351916739607	4.75393793336814	0.915060310737515	0.363809535606474	0.742158562495758	-5.76078004187215
"pHILIC_282.119_6.7"	0.0149496847099615	5.72190008237644	0.903622718078864	0.369796025745442	0.742158562495758	-5.77075276585042
"pRPLC_426.3576_9.5"	0.023808420028895	5.75057602368211	0.903576293764267	0.369820451645535	0.742158562495758	-5.7707929959575
"nHILIC_120.0124_7.6"	0.0178995625140725	5.7678854539269	0.901681959237517	0.370818021898404	0.742158562495758	-5.77243286335989
"nRPLC_163.0765_7.4"	-0.0510599712041139	4.78256651820656	-0.895321624690736	0.374179930539756	0.742158562495758	-5.77791432995496
"nHILIC_87.045_4.2"	-0.0223261809752838	5.01063567809199	-0.892858006715447	0.375487312045347	0.742158562495758	-5.78002738685539
"nRPLC_197.1547_9"	0.0642246478950093	5.08629387914384	0.892132318566783	0.375872967712715	0.742158562495758	-5.78064873321374
"pRPLC_572.3708_10.3"	-0.0412201564044772	5.3010857682113	-0.891684469181761	0.376111095343316	0.742158562495758	-5.78103194412708
"nRPLC_297.2799_11.7"	0.0311055637602581	4.61340132124347	0.883632821458647	0.380408538953026	0.742158562495758	-5.78788954905105
"pRPLC_244.1544_1.7"	-0.0519616069302844	3.98446133874693	-0.879859922847993	0.382432864868631	0.742158562495758	-5.79108210381135
"nHILIC_174.056_3.8"	-0.0365149513931284	5.58951131378909	-0.873677462895073	0.38576462979864	0.742158562495758	-5.79628482913159
"nHILIC_111.0199_3.4"	-0.0143478857332465	4.93490841370088	-0.869723294647967	0.387905054806398	0.742158562495758	-5.79959364686091
"nRPLC_315.2541_9.2"	-0.0255159525750576	4.34483371869457	-0.865333489166448	0.390289965164096	0.742158562495758	-5.80324987574069
"nRPLC_597.3048_11.9"	-0.0587837270509469	4.35355486981989	-0.862975915480733	0.391574559285531	0.742158562495758	-5.80520603691808
"pRPLC_647.5116_11.7"	-0.0503103013512355	5.46396128611718	-0.860523754420289	0.392913479516274	0.742158562495758	-5.8072351624899
"pHILIC_290.1594_11"	0.0677797202443085	4.96107888840338	0.853460611765657	0.396785937964389	0.742158562495758	-5.81304834943057
"pHILIC_229.1181_10.5"	-0.0285859722662665	5.08887676186877	-0.852438221280746	0.397348426325238	0.742158562495758	-5.81388593855145
"nHILIC_327.2328_1"	0.0518601314058265	5.24087510762186	0.850858353646063	0.39821859052192	0.742158562495758	-5.8151783131857
"pRPLC_508.376_10.5"	-0.0248608133254158	5.81434007565525	-0.846600519303025	0.400569586207654	0.742158562495758	-5.81864969480243
"nRPLC_526.2939_9.9"	0.0326159159961558	5.38826745201719	0.840917099121301	0.403721019197284	0.742158562495758	-5.82325687261638
"nRPLC_512.2683_10.8"	-0.0685322555234393	5.20626426494439	-0.829399527005608	0.410153958270062	0.742158562495758	-5.83250053100051
"pHILIC_298.1139_4.7"	0.0182953475200335	4.74179030304624	0.826224008184078	0.411938514142809	0.742158562495758	-5.83502721870387
"pRPLC_342.2639_7.2"	0.0384426414394297	5.65451218549754	0.825865353223612	0.412140364843774	0.742158562495758	-5.83531199735599
"pHILIC_247.1437_5.3"	-0.088230202524019	6.15200667085988	-0.824202214294365	0.413077163511744	0.742158562495758	-5.83663098196887
"pHILIC_130.0862_7.6"	-0.0362944588340716	6.12323114930275	-0.823298370006374	0.413586815013116	0.742158562495758	-5.83734670405902
"nRPLC_355.2852_11"	0.0634388464861873	4.30503995982858	0.81917662445612	0.415915780912091	0.742214349362461	-5.84060084162946
"pHILIC_170.0923_8.5"	-0.0219499008623011	6.2691551585649	-0.80825265156468	0.422126577927692	0.748820261060323	-5.84914816389626
"pRPLC_546.3545_10.1"	0.0261735359050725	6.56956137959942	0.804532698302046	0.424254203634796	0.748820261060323	-5.85203319110723
"nHILIC_131.0461_9.7"	-0.0123674368394529	5.10759957919865	-0.778098191688239	0.439557554942996	0.769423295690518	-5.87215953388516
"nRPLC_369.1741_9.5"	0.0627104219759557	6.79698565149378	0.776161514746494	0.440691361308811	0.769423295690518	-5.87360817844167
"pRPLC_288.2172_5.1"	0.0477225064185791	5.73730736974701	0.75339406330568	0.454148594091977	0.784262093909737	-5.8903731088314
"nHILIC_181.0506_6.2"	-0.0212538335689493	5.92109883136347	-0.749666472309118	0.456374288870144	0.784262093909737	-5.89307132964627
"nHILIC_89.0243_5.8"	0.0155973783556928	7.36949605896944	0.745668066289633	0.458768656751019	0.784262093909737	-5.89595098956662
"nHILIC_116.0716_7.3"	0.0159068312954126	6.56857956230005	0.744206038222162	0.459645962863876	0.784262093909737	-5.89700017352725
"nRPLC_182.0458_1"	-0.0601703483015638	4.52227282376902	-0.737657581123056	0.463587230628855	0.784262093909737	-5.9016747029102
"nHILIC_179.0348_2.2"	-0.0471603943149363	4.72895436607186	-0.737373407984714	0.463758699494612	0.784262093909737	-5.90187663837188
"pRPLC_502.2927_9.7"	0.0200472850671335	6.55621668835891	0.724329610358418	0.471668141944013	0.789845473832749	-5.91106343919113
"pHILIC_182.081_7.7"	0.0151945993096916	6.68297940552059	0.711696165286471	0.479400901138547	0.789845473832749	-5.9198077170152
"pRPLC_313.1548_3.5"	-0.0191618926258374	4.25522749037633	-0.710631214238059	0.480055969151552	0.789845473832749	-5.92053791810611
"pRPLC_510.3913_10.9"	-0.0269058443187509	5.29112068546466	-0.710067910794451	0.480402668089891	0.789845473832749	-5.92092372183436
"nHILIC_302.1148_6.5"	-0.0533978257890345	4.80827428710643	-0.707156192125794	0.482196985173834	0.789845473832749	-5.92291314984638
"nRPLC_309.2801_11.4"	0.0273677838435652	5.98921302633672	0.704179425980115	0.48403524178715	0.789845473832749	-5.92493871579846
"nRPLC_539.2494_7"	0.023096026581165	5.7212152350195	0.702832739996156	0.484868145487161	0.789845473832749	-5.92585232047412
"pHILIC_166.0861_6.2"	-0.0207543853234129	6.80949632027913	-0.696515286406852	0.488785993232387	0.789845473832749	-5.93011518951834
"nRPLC_514.2838_9.6"	0.0944977478371393	4.93047708849854	0.68927221137113	0.493299312499096	0.789845473832749	-5.93495606917544
"nRPLC_367.1582_8.7"	0.0494192445737742	6.52215137524752	0.682763708358694	0.497374342944852	0.789845473832749	-5.93926353728276
"pRPLC_544.3392_9.8"	-0.0227148147448763	7.19093389921256	-0.680172724054016	0.499001680856646	0.789845473832749	-5.94096711673228
"nHILIC_238.0929_7.3"	0.0121052529826387	5.49581115646889	0.680015195253267	0.499100714531363	0.789845473832749	-5.94107048681809
"nRPLC_539.2489_8.8"	-0.0953463190355078	5.04304572520165	-0.66937841669322	0.505812435651133	0.789845473832749	-5.94799579604438
